time,lat,lon,speed,ax,ay,az,acc_mag,gx,gy,gz,label,road_label,source
776317,12.967397,79.171924,8.0,-2232,1480,13384,13649.310605301647,1082,-82,-1863,0,rough,test3
776543,12.967397,79.171924,8.0,-4464,-3680,17712,18632.891348365665,856,987,-1891,0,rough,test3
776768,12.967397,79.171924,8.0,-2048,1580,19088,19262.462147918683,2043,976,-352,0,rough,test3
776993,12.967397,79.171924,8.0,-3096,-220,15488,15795.941250840357,839,-431,554,0,rough,test3
777219,12.967397,79.171924,8.0,-3128,1620,12964,13434.06416539686,804,624,993,0,rough,test3
777444,12.967397,79.171924,8.0,-1952,936,13896,14063.613191495278,560,725,1266,0,rough,test3
777671,12.967441,79.171914,8.0,-1716,928,11636,11798.403959858299,565,-213,719,0,rough,test3
777898,12.967441,79.171914,9.45,-3988,584,18088,18531.620112661494,1112,-630,1772,0,rough,test3
778125,12.967441,79.171914,9.45,-4316,-384,16028,16603.37604223912,-405,1051,1906,0,rough,test3
778351,12.967441,79.171914,9.45,-2308,-536,15044,15229.448315681038,-1309,297,1197,0,rough,test3
778577,12.967441,79.171914,9.45,-1332,2976,10232,10738.930300546699,-1552,-200,-89,0,rough,test3
778804,12.967441,79.171914,9.45,148,24,13572,13572.828150389292,187,-353,-534,0,rough,test3
779028,12.967441,79.171914,9.45,-4380,1140,16824,17422.140396633244,387,1536,-600,0,rough,test3
779253,12.967441,79.171914,9.45,188,-692,15024,15041.103151032507,1461,-821,-7,0,rough,test3
779480,12.967498,79.17191,9.45,-1064,172,17936,17968.35484956817,-402,1087,941,0,rough,test3
779707,12.967498,79.17191,11.78,-6652,-2568,14432,16097.402026414076,-2826,1176,778,0,rough,test3
779933,12.967498,79.17191,11.78,-1164,1384,13368,13489.765602114812,958,571,379,0,rough,test3
780158,12.967498,79.17191,11.78,-10116,-5372,20316,23322.34327849584,-1565,-193,-756,0,rough,test3
780384,12.967498,79.17191,11.78,-4352,-356,24252,24641.959013033036,-1054,-2562,-488,0,rough,test3
780610,12.967498,79.17191,11.78,-4936,-1712,13560,14531.642715123435,69,1807,-259,0,rough,test3
780836,12.967498,79.17191,11.78,-4020,-8,17648,18100.065414246437,614,350,-424,0,rough,test3
781062,12.967498,79.17191,11.78,-4396,-1748,11956,12857.925804732271,487,195,-143,0,rough,test3
781288,12.967498,79.17191,11.78,-2560,2796,21164,21500.839797552093,-736,2124,-387,0,rough,test3
781515,12.967544,79.171905,11.78,-2856,-1500,7508,8171.707287953968,2622,756,541,0,rough,test3
781742,12.967544,79.171905,7.74,-96,-4980,19324,19955.6155505161,680,637,348,0,rough,test3
781968,12.967544,79.171905,7.74,-5636,-3564,16136,17459.584416589074,-1018,80,1159,0,rough,test3
782193,12.967544,79.171905,7.74,-8280,-828,17928,19765.049152481257,663,229,1959,0,rough,test3
782418,12.967544,79.171905,7.74,-2832,1432,20956,21194.92354315061,-1428,826,-67,0,rough,test3
782643,12.967544,79.171905,7.74,-2596,416,14788,15019.894007615367,-79,-218,-1988,0,rough,test3
782869,12.967544,79.171905,7.74,-3740,-1248,15560,16051.750807933695,2090,596,-1060,0,rough,test3
783096,12.967544,79.171905,7.74,72,640,17900,17911.582397990413,3270,571,211,0,rough,test3
783320,12.967544,79.171905,7.74,-1100,-752,13888,13951.77580095093,27,859,-296,0,rough,test3
783548,12.967592,79.171896,11.33,-4484,-2112,17528,18215.311800790016,566,-32,572,0,rough,test3
783775,12.967592,79.171896,11.33,-1460,-352,13964,14044.529183991894,-801,721,533,0,rough,test3
784001,12.967592,79.171896,11.33,-5016,-1528,15412,16279.581812810795,-547,430,53,0,rough,test3
784227,12.967592,79.171896,11.33,-2084,-576,9820,10055.209197227077,488,626,375,0,rough,test3
784452,12.967592,79.171896,11.33,-5892,-3240,20696,21760.920936394214,-656,-703,93,0,rough,test3
784677,12.967592,79.171896,11.33,-5708,-952,16916,17878.44020042017,-1681,177,-136,0,rough,test3
784904,12.967592,79.171896,11.33,-4620,844,17276,17902.986119639372,-211,1390,677,0,rough,test3
785129,12.967592,79.171896,11.33,-5156,1888,17288,18139.013865147135,-445,969,854,0,rough,test3
785354,12.967592,79.171896,11.33,-2180,3108,13424,13950.47812800694,-144,615,1409,0,rough,test3
785583,12.967649,79.171886,12.82,-7528,988,18928,20394.021476893664,-2058,1158,-384,0,rough,test3
785808,12.967649,79.171886,12.82,-6004,-4060,10572,12817.90934591129,-829,273,-475,0,rough,test3
786034,12.967649,79.171886,12.82,-1444,3832,13312,13927.623774355769,-424,162,-701,0,rough,test3
786259,12.967649,79.171886,12.82,-3820,-1596,13028,13669.981711765382,688,252,-37,0,rough,test3
786485,12.967649,79.171886,12.82,-7316,-2996,18352,19982.386644242473,-274,1767,603,0,rough,test3
786710,12.967649,79.171886,12.82,-3240,-4108,13624,14594.06180609086,-1843,550,495,0,rough,test3
786936,12.967649,79.171886,12.82,-2000,908,15380,15536.050463357797,-1174,2207,234,0,rough,test3
787161,12.967649,79.171886,12.82,-7048,-4936,31448,32603.912403268416,-2520,2746,-924,0,rough,test3
787389,12.96773,79.171868,12.82,-2624,4072,15700,16430.354834878035,925,120,-91,0,rough,test3
787617,12.96773,79.171868,17.8,-3832,208,15156,15634.315591032439,-953,384,134,0,rough,test3
787842,12.96773,79.171868,17.8,-3568,584,17188,17564.140286390335,-934,70,540,0,rough,test3
788066,12.96773,79.171868,17.8,-676,-4116,14436,15026.527476433137,-460,1257,466,0,rough,test3
788292,12.96773,79.171868,17.8,-352,-4128,19016,19462.079642217068,503,-44,60,0,rough,test3
788517,12.96773,79.171868,17.8,-1692,-4,12432,12546.613248203676,-78,-103,-242,0,rough,test3
788744,12.96773,79.171868,17.8,-3528,-4096,17684,18491.832142867836,-1921,1753,-511,0,rough,test3
788970,12.96773,79.171868,17.8,592,2544,10048,10381.941244295307,-90,58,-147,0,rough,test3
789196,12.96773,79.171868,17.8,668,1904,13932,14077.359979768933,720,93,80,0,rough,test3
789424,12.967811,79.17185,17.8,592,-816,20164,20189.18562002935,-309,2566,-782,0,rough,test3
789651,12.967811,79.17185,13.06,-2056,-1484,12248,12507.713460101331,790,1144,-427,0,rough,test3
789877,12.967811,79.17185,13.06,-3860,-700,24512,24823.934901622666,-260,2540,119,0,rough,test3
790102,12.967811,79.17185,13.06,-428,-152,15784,15790.533366545918,-59,438,421,0,rough,test3
790328,12.967811,79.17185,13.06,-6536,188,14344,15764.040598780504,284,1689,405,0,rough,test3
790552,12.967811,79.17185,13.06,-3356,-3448,16028,16734.64143625432,664,-724,1131,0,rough,test3
790778,12.967811,79.17185,13.06,-3180,-368,12788,13182.593371563882,-148,365,360,0,rough,test3
791004,12.967811,79.17185,13.06,-3332,-220,17012,17336.630814549866,-495,853,373,0,rough,test3
791229,12.967811,79.17185,13.06,-2800,1536,13216,13596.394816273909,193,751,341,0,rough,test3
791457,12.967856,79.17184,6.89,-5312,-824,15596,16496.409791224272,-133,1063,62,0,rough,test3
791682,12.967856,79.17184,6.89,-3764,556,17440,17850.22218349116,-290,440,645,0,rough,test3
791908,12.967856,79.17184,6.89,-3920,-1108,17624,18088.655008043024,-934,976,775,0,rough,test3
792134,12.967856,79.17184,6.89,-4508,-2696,15892,16737.56684826083,476,-26,1072,0,rough,test3
792360,12.967856,79.17184,6.89,-1764,812,17536,17643.19517547771,355,893,365,0,rough,test3
792584,12.967856,79.17184,6.89,-3812,420,13268,13811.139272341004,527,-900,-1052,0,rough,test3
792810,12.967856,79.17184,6.89,-1868,828,17004,17126.325466952916,-853,-129,-642,0,rough,test3
793036,12.967856,79.17184,6.89,-2348,1748,14192,14490.737455354023,529,1487,-785,0,rough,test3
793261,12.967856,79.17184,6.89,-1716,648,10212,10375.427894790653,57,178,-1455,0,rough,test3
793490,12.967899,79.171831,10.74,-3500,56,11656,12170.27000522174,1487,1579,-1272,0,rough,test3
793717,12.967899,79.171831,10.74,-5732,-2204,15404,16583.02312607686,-537,-398,-1364,0,rough,test3
793944,12.967899,79.171831,10.74,-2448,1284,16452,16682.6156222578,2151,-65,-1204,0,rough,test3
794170,12.967899,79.171831,10.74,-3076,-4504,13808,14846.166373848839,951,777,-63,0,rough,test3
794396,12.967899,79.171831,10.74,-4780,1980,11456,12570.152584594985,-969,396,408,0,rough,test3
794621,12.967899,79.171831,10.74,-3488,764,18784,19120.36861569358,-111,-73,-56,0,rough,test3
794847,12.967899,79.171831,10.74,-5728,-988,16976,17943.54212523269,882,92,-141,0,rough,test3
795072,12.967899,79.171831,10.74,-4412,-2684,19688,20354.03999209985,-160,1885,370,0,rough,test3
795299,12.967899,79.171831,10.74,-6104,-2492,22292,23246.551228085424,411,962,349,0,rough,test3
795527,12.967963,79.171827,14.06,-2572,672,14256,14501.734516946584,1100,6,435,0,rough,test3
795752,12.967963,79.171827,14.06,-4396,-8708,21360,23481.986287365045,3075,-586,391,0,rough,test3
795977,12.967963,79.171827,14.06,672,-88,21040,21050.912759308085,-1985,1986,-220,0,rough,test3
796202,12.967963,79.171827,14.06,-376,2308,11800,12029.473803953355,2656,-876,1334,0,rough,test3
796427,12.967963,79.171827,14.06,-3288,-608,9764,10320.673621426075,-761,-829,81,0,rough,test3
796653,12.967963,79.171827,14.06,-332,-480,12608,12621.501020084736,-325,105,212,0,rough,test3
796878,12.967963,79.171827,14.06,-1708,2432,20500,20714.291877831594,958,373,169,0,rough,test3
797102,12.967963,79.171827,14.06,-6048,100,18408,19376.345579081728,-287,1178,-581,0,rough,test3
797328,12.968041,79.171823,14.06,-3408,148,16916,17256.518304687073,377,1132,-377,0,rough,test3
797557,12.968041,79.171823,16.04,-5756,2548,17500,18597.68372674404,1469,430,-16,0,rough,test3
797782,12.968041,79.171823,16.04,-2432,-2308,11744,12213.231513403813,-158,-615,403,0,rough,test3
798009,12.968041,79.171823,16.04,-8720,1000,27328,28702.926401327095,-1170,719,336,0,rough,test3
798234,12.968041,79.171823,16.04,-2912,1812,17348,17683.783305616478,572,-1095,229,0,rough,test3
798459,12.968041,79.171823,16.04,-8432,-3056,14564,17104.030402218068,-1893,365,47,0,rough,test3
798685,12.968041,79.171823,16.04,-3992,4872,21732,22626.362323625952,-502,872,28,0,rough,test3
798910,12.968041,79.171823,16.04,-3632,2372,13524,14202.689322800805,-1162,1368,-151,0,rough,test3
799136,12.968041,79.171823,16.04,-1612,824,14224,14338.748062505318,1651,16,834,0,rough,test3
799364,12.968125,79.171819,16.04,-1996,1932,12492,12797.136554714105,1522,922,5,0,rough,test3
799591,12.968125,79.171819,16.85,-5136,-3264,19132,20076.49411625446,-310,-472,284,0,rough,test3
799818,12.968125,79.171819,16.85,416,1300,17144,17198.249678382974,55,397,945,0,rough,test3
800042,12.968125,79.171819,16.85,-6276,2944,10824,12853.571021315438,981,803,433,0,rough,test3
800267,12.968125,79.171819,16.85,-5108,-3736,16828,17978.624641501363,-668,1169,-617,0,rough,test3
800493,12.968125,79.171819,16.85,3296,3740,14184,15034.529324192361,777,937,-406,0,rough,test3
800718,12.968125,79.171819,16.85,-1540,520,7312,7490.48356249448,-1489,726,-101,0,rough,test3
800943,12.968125,79.171819,16.85,240,4456,17596,18153.036991093253,-1943,1891,-579,0,rough,test3
801168,12.968125,79.171819,16.85,2208,-148,9160,9423.52205918785,1196,363,-30,0,rough,test3
801395,12.968212,79.171813,16.85,-1324,-1972,10080,10356.068752185842,1171,-1006,-371,0,rough,test3
801623,12.968212,79.171813,16.78,-3244,72,10272,10772.311915276126,701,-1039,-615,0,rough,test3
801849,12.968212,79.171813,16.78,2468,48,10024,10323.463759804652,3332,-857,-187,0,rough,test3
802074,12.968212,79.171813,16.78,-5252,-2560,17952,18878.86140634546,1706,604,-199,0,rough,test3
802299,12.968212,79.171813,16.78,-4012,3056,15048,15870.651656438056,-1822,2667,-290,0,rough,test3
802524,12.968212,79.171813,16.78,-4648,-7484,15588,17905.30379524458,-681,1275,606,0,rough,test3
802749,12.968212,79.171813,16.78,-6544,-1260,24188,25089.258259263068,-118,1075,605,0,rough,test3
802974,12.968212,79.171813,16.78,-3956,148,18556,18973.586271445893,-842,258,392,0,rough,test3
803198,12.968212,79.171813,16.78,-6428,-3132,20360,21579.11508843678,-1749,2261,743,0,rough,test3
803427,12.968298,79.171811,16.52,2368,860,4464,5125.848222489621,-131,-538,1018,0,rough,test3
803653,12.968298,79.171811,16.52,-2728,-4780,12444,13606.74538602086,-1194,379,1168,0,rough,test3
803879,12.968298,79.171811,16.52,-4336,-824,19164,19665.67486764693,-1958,386,506,0,rough,test3
804105,12.968298,79.171811,16.52,-3808,6668,18896,20396.615013281003,-1382,1077,-1122,0,rough,test3
804330,12.968298,79.171811,16.52,-4428,68,24880,25271.054746488124,-86,-371,-423,0,rough,test3
804556,12.968298,79.171811,16.52,-5072,-988,12768,13774.00275882069,-1549,3061,123,0,rough,test3
804782,12.968298,79.171811,16.52,-8692,-2968,21216,23118.792009964534,-2676,1080,-328,0,rough,test3
805009,12.968298,79.171811,16.52,-736,-2316,8720,9052.289876047938,1323,-30,-736,0,rough,test3
805235,12.968298,79.171811,16.52,-5576,1372,28532,29104.109400564037,-442,779,-699,0,rough,test3
805464,12.968385,79.171801,16.8,-7112,-1492,12616,14559.191735807315,326,-711,116,0,rough,test3
805690,12.968385,79.171801,16.8,132,1356,9680,9775.405873926667,15,145,-390,0,rough,test3
805914,12.968385,79.171801,16.8,-360,-2800,23468,23637.187311522495,-409,1671,291,0,rough,test3
806139,12.968385,79.171801,16.8,-3632,-2180,14888,15478.900736163405,-1381,1178,-285,0,rough,test3
806365,12.968385,79.171801,16.8,-6904,1184,19808,21010.09128966364,-1603,808,-831,0,rough,test3
806591,12.968385,79.171801,16.8,-1360,1004,15692,15782.790627769222,698,650,-28,0,rough,test3
806816,12.968385,79.171801,16.8,-1384,3144,15016,15403.910152944933,1469,762,545,0,rough,test3
807041,12.968385,79.171801,16.8,-4776,-2816,15192,16172.10239888432,-1875,1184,144,0,rough,test3
807267,12.968385,79.171801,16.8,-4516,-5276,21284,22388.369480603094,1236,219,720,0,rough,test3
807495,12.968472,79.171795,16.65,-2324,176,25148,25255.76876675901,-2362,1048,-374,0,rough,test3
